,y_test,top1_digit,top1_prob,top2_digit,top2_prob
1984,2,2,0.99920005,0,0.0007987778
1985,4,4,0.9999934,8,5.129933e-06
1986,1,1,0.9999704,8,9.89863e-06
1987,0,0,0.9746086,9,0.024995467
1988,1,1,0.99947554,2,0.0003112414
1989,4,4,0.9949883,9,0.0035660337
1990,6,6,0.9998503,0,0.00014615066
1991,2,2,0.9999997,0,1.04051594e-07
1992,9,9,0.9160502,8,0.08394825
1993,1,1,0.983949,2,0.012826782
1994,1,1,0.9997704,7,0.00010457268
1995,0,0,0.9999972,9,2.0529803e-06
1996,6,6,0.99996716,5,3.1918924e-05
1997,3,3,0.9999991,5,4.806277e-07
1998,9,9,0.9999767,4,1.19974475e-05
1999,5,5,0.9999799,3,1.5077839e-05
2000,6,6,0.9999358,5,3.354921e-05
2001,5,5,0.9997623,8,0.00017877913
2002,6,6,0.9999992,0,5.462018e-07
2003,5,5,0.9999996,6,1.9899247e-07
2004,8,8,0.9999402,3,5.0334507e-05
2005,4,4,0.9999991,2,8.6288446e-07
2006,6,6,0.9999879,5,1.0124581e-05
2007,4,4,0.99999994,5,9.0656727e-10
2008,3,3,0.9999966,5,3.209656e-06
2009,9,9,0.99983454,8,0.00015435254
2010,1,1,0.9999173,4,3.7328668e-05
2011,3,3,0.9999977,8,2.2899058e-06
2012,4,4,0.9999972,8,2.583084e-06
2013,1,1,0.9999514,4,2.93701e-05
2014,9,9,0.99993247,8,6.355157e-05
2015,1,1,0.99998516,2,7.4168247e-06
2016,7,7,0.9801322,2,0.01983692
2017,1,1,0.9999451,7,2.3630422e-05
2018,1,2,0.8985718,7,0.048880983
2019,9,9,0.9999854,4,8.824717e-06
2020,3,3,0.9999909,5,8.885959e-06
2021,5,5,0.9999754,9,2.4577721e-05
2022,4,4,0.99999803,5,8.0270587e-07
2023,0,0,0.99990886,5,7.924335e-05
2024,7,7,0.9822465,9,0.0124359215
2025,3,3,0.6624593,8,0.3309259
2026,6,6,0.99999946,5,3.3599954e-07
2027,1,1,0.99822116,8,0.0012079322
2028,7,7,0.99993736,2,2.8357475e-05
2029,5,5,0.9998107,6,0.00011002701
2030,5,5,0.9999911,8,8.524887e-06
2031,3,3,0.99999994,5,3.4410855e-10
2032,3,3,0.99999994,5,1.8965695e-08
2033,0,0,0.9998596,2,0.00013553511
2034,1,1,0.9999146,8,5.1101913e-05
2035,5,3,0.988143,5,0.011856845
2036,7,7,0.99996394,9,1.8579594e-05
2037,5,5,0.9999984,6,1.3956135e-06
2038,8,8,0.99999744,3,1.207409e-06
2039,6,6,0.99999684,5,1.5155938e-06
2040,5,5,0.50014085,8,0.37494093
2041,1,1,0.99997383,7,9.034626e-06
2042,0,0,0.99999946,2,4.1139182e-07
2043,4,4,0.86686665,8,0.1331248
2044,2,2,0.9940414,8,0.0058210627
2045,3,3,0.9999868,5,1.3118648e-05
2046,4,4,0.99999696,9,2.26652e-06
2047,6,6,0.99997205,5,2.3015262e-05
2048,7,7,0.99940455,9,0.00051297346
2049,9,9,0.9997101,8,0.00020090485
2050,8,8,0.9999948,2,3.8785615e-06
2051,1,1,0.99999744,7,1.3188652e-06
2052,8,8,0.99991864,4,5.6454734e-05
2053,4,4,0.8221277,9,0.1738059
2054,9,9,0.9999452,4,2.464333e-05
2055,2,2,0.99998957,3,7.657754e-06
2056,8,8,0.9999998,3,1.03861844e-07
2057,6,6,0.9999866,4,1.3311084e-05
2058,2,2,0.99958616,3,0.00021446196
2059,7,7,0.9993943,3,0.0002924826
2060,0,0,0.9998069,6,0.00017322229
2061,0,0,0.99999624,6,2.2222516e-06
2062,6,6,0.99999994,5,8.3734815e-09
2063,7,7,0.9923518,2,0.00662026
2064,5,5,0.9999998,8,1.6361625e-07
2065,8,8,0.9999986,3,7.5184465e-07
2066,6,6,0.99999446,5,4.103395e-06
2067,0,0,0.9999911,2,6.749093e-06
2068,9,9,0.99947816,8,0.0003535761
2069,3,3,0.99999994,5,1.0070857e-08
2070,7,9,0.60590416,7,0.37614128
2071,1,1,0.9996255,8,0.0002598185
2072,3,3,0.9999998,8,6.3452674e-08
2073,5,5,0.9999071,6,5.6448105e-05
2074,4,4,0.99874157,8,0.0012461734
2075,3,3,0.9999768,8,2.2647273e-05
2076,3,3,0.99999994,8,3.2918628e-08
2077,5,5,0.9999941,3,5.1129546e-06
2078,5,5,0.99999994,3,9.137965e-09
2079,6,6,0.9999936,5,5.3584863e-06
2080,3,3,0.9999998,5,1.0598834e-07
2081,0,0,0.9999997,2,1.6885666e-07
2082,2,2,0.9999992,1,6.8831787e-07
2083,3,3,0.99999994,5,2.2865043e-08
2084,4,4,0.99996907,9,2.8034807e-05
2085,2,2,0.99999815,8,1.673307e-06
2086,3,3,0.9999998,8,5.2919198e-08
2087,0,0,0.999999,6,3.8810435e-07
2088,9,9,0.99999076,5,5.9257177e-06
2089,9,9,0.9996902,4,0.00029630406
2090,4,4,0.9079342,1,0.050280254
2091,7,7,0.9999928,3,4.276483e-06
2092,2,2,0.99999994,8,4.5752355e-08
2093,8,8,0.87579983,2,0.12410151
2094,4,4,0.99974763,9,0.00022872274
2095,7,7,0.9998866,2,9.57628e-05
2096,0,0,0.99999565,9,2.820543e-06
2097,6,6,0.99998826,5,8.966439e-06
2098,2,2,0.98281264,0,0.017176295
2099,8,8,0.99999946,5,4.3708445e-07
2100,5,5,0.9999998,8,1.6051499e-07
2101,2,2,0.9999804,7,1.0832713e-05
2102,8,8,0.9999998,2,8.204936e-08
2103,5,5,0.9999904,8,9.382037e-06
2104,7,7,0.9993529,9,0.0002973977
2105,3,3,0.9987164,5,0.0011937941
2106,0,0,0.99853987,2,0.001174746
2107,8,8,0.99182665,0,0.0070224004
2108,2,2,0.9999986,3,5.708567e-07
2109,3,3,0.9942757,2,0.004299402
2110,2,2,0.99996644,8,3.3485703e-05
2111,8,8,0.99999994,5,1.8203439e-08
2112,2,2,0.9999992,8,7.026893e-07
2113,5,5,0.9997959,3,0.00020392158
2114,5,5,0.99999994,3,1.9897385e-08
2115,7,7,0.9999241,0,7.062078e-05
2116,6,6,0.9997375,5,0.00021487074
2117,4,4,0.9999998,8,1.4121062e-07
2118,6,4,0.59457046,6,0.2218216
2119,8,8,0.99999994,2,1.6766746e-09
2120,4,4,0.99999994,2,3.5186094e-08
2121,8,8,0.9999998,5,6.5071866e-08
2122,2,2,0.99999136,7,4.1008902e-06
2123,7,7,0.999963,2,2.1294318e-05
2124,4,4,0.99999994,2,2.2077675e-09
2125,5,5,0.9999315,9,6.746429e-05
2126,2,2,0.999999,8,4.2756673e-07
2127,0,0,0.99999744,2,1.5561089e-06
2128,3,3,0.9999992,9,4.818127e-07
2129,9,9,0.45142978,2,0.28093553
2130,4,9,0.98051006,4,0.01922192
2131,6,6,0.9989192,0,0.0007648289
2132,7,7,0.99987006,9,8.776312e-05
2133,2,2,0.99999887,1,9.0859646e-07
2134,5,5,0.99955326,8,0.00042379342
2135,6,1,0.9987018,8,0.000803463
2136,1,1,0.99986744,4,7.4730786e-05
2137,1,1,0.99999684,7,2.5840613e-06
2138,2,2,0.99978113,8,0.00021466834
2139,3,3,0.99999994,5,1.6632088e-08
2140,6,6,0.99999994,0,2.850033e-08
2141,7,7,0.9998879,3,9.824577e-05
2142,8,8,0.99999994,6,1.135619e-08
2143,7,7,0.9909732,2,0.0046753017
2144,6,6,0.99997586,0,2.1839302e-05
2145,4,4,0.999996,6,3.1231743e-06
2146,8,8,0.9999998,9,7.095473e-08
2147,9,9,0.9886207,8,0.0112436125
2148,4,4,0.998519,9,0.0013518453
2149,8,8,0.9999662,2,1.6935044e-05
2150,6,6,0.9999991,5,8.7756774e-07
2151,3,3,0.99998695,5,1.2855836e-05
2152,8,8,0.99999994,5,2.1969141e-08
2153,3,3,0.9995989,5,0.00040103597
2154,1,1,0.99995726,2,2.6722688e-05
2155,0,0,0.9999986,6,7.054493e-07
2156,6,6,0.9999998,5,9.75809e-08
2157,2,2,0.9999885,8,9.784454e-06
2158,2,2,0.9999674,7,3.1149335e-05
2159,5,5,0.99998933,8,9.662377e-06
2160,6,6,0.999993,5,6.820045e-06
2161,9,9,0.981675,4,0.018215489
2162,5,5,0.9998474,8,0.0001244742
2163,8,8,0.99999994,2,3.5186729e-10
2164,1,1,0.9999712,8,6.9455386e-06
2165,4,4,0.99999994,8,7.831173e-09
2166,1,1,0.9991693,4,0.00043735246
2167,7,7,0.9997957,9,0.00017960161
2168,8,8,0.99997944,2,1.297232e-05
2169,4,4,0.9995318,9,0.00046713627
2170,6,6,0.99999994,5,1.36643346e-08
2171,1,1,0.99996763,4,1.9777022e-05
2172,8,8,0.99999994,5,4.3459073e-11
2173,4,4,0.9999983,8,1.6164005e-06
2174,3,3,0.998065,5,0.0019349054
2175,1,1,0.9997548,7,0.00014130487
2176,2,2,0.999999,4,8.155426e-07
2177,8,8,0.9999997,2,1.3102711e-07
2178,0,0,0.99999493,2,4.75394e-06
2179,8,8,0.9999983,2,1.6384467e-06
2180,5,5,0.9999996,3,3.1887703e-07
2181,9,9,0.99998695,8,1.1219049e-05
2182,1,1,0.67727125,3,0.30860043
2183,4,4,0.99999577,6,3.5000173e-06
2184,2,2,0.99999946,8,3.1793508e-07
2185,0,0,0.99273705,8,0.004410774
2186,2,2,0.9999719,8,2.1504771e-05
2187,7,7,0.99994105,3,5.265933e-05
2188,0,0,0.9998729,6,0.00011160187
2189,9,9,0.9546841,8,0.04427919
2190,0,0,0.99999815,2,1.2625075e-06
2191,2,2,0.9999915,8,8.465545e-06
2192,5,5,0.9999997,8,8.5076834e-08
2193,7,7,0.96250015,2,0.034606893
2194,6,6,0.99988776,5,0.000100705925
2195,7,2,0.92181975,8,0.056998096
2196,9,9,0.99998957,4,7.595553e-06
2197,4,4,0.97207445,7,0.025289282
2198,2,2,0.9999828,7,7.943001e-06
2199,6,6,0.99988776,5,6.8407804e-05
2200,2,2,0.99999636,6,2.410923e-06
2201,4,4,0.999999,8,6.2660143e-07
2202,4,4,0.9999035,8,7.116376e-05
2203,8,8,0.9999998,2,1.2669511e-07
2204,0,0,0.999209,8,0.0007799518
2205,4,4,0.9999674,7,2.6250062e-05
2206,4,4,0.9999961,9,1.9056293e-06
2207,5,5,0.99999946,9,4.2360688e-07
2208,8,8,0.9999998,3,7.691464e-08
2209,0,0,0.99998957,2,6.9820803e-06
2210,6,6,0.9999965,4,2.1492885e-06
2211,8,8,0.99999994,5,5.2034292e-09
2212,9,9,0.99732584,8,0.002671051
2213,8,8,0.99999994,3,2.691564e-10
2214,5,5,0.9999998,3,1.0884628e-07
2215,6,6,0.99982214,5,0.00015791816
2216,9,9,0.999975,4,1.2263469e-05
2217,0,0,0.99999636,2,2.0092157e-06
2218,4,4,0.9999866,9,1.3099318e-05
2219,8,8,0.9999984,2,1.5669068e-06
2220,7,7,0.9996898,3,0.00023989224
2221,1,1,0.99999195,9,3.6352828e-06
2222,3,3,0.99999815,5,1.7018001e-06
2223,4,4,0.999996,8,2.629367e-06
2224,5,5,0.999376,6,0.0005346945
2225,8,8,0.9999911,9,6.541383e-06
2226,0,0,0.9999955,6,3.7869763e-06
2227,9,9,0.99900895,4,0.0008953892
2228,1,1,0.9999886,7,7.363337e-06
2229,3,3,0.99999994,8,3.336363e-08
2230,3,3,0.99999994,5,8.954609e-09
2231,6,6,0.99999994,8,7.563396e-09
2232,9,9,0.9999451,8,3.3320517e-05
2233,8,8,0.99999994,2,5.928903e-10
2234,7,7,0.98929137,2,0.008004678
2235,1,1,0.99992484,2,6.841843e-05
2236,0,0,0.9999996,2,2.9251396e-07
2237,5,5,0.998698,8,0.0011030857
2238,7,7,0.9946697,3,0.0046434356
2239,1,1,0.9999984,8,6.045171e-07
2240,7,7,0.999994,9,2.565943e-06
2241,5,5,0.9999761,8,2.3699382e-05
2242,2,2,0.9997606,3,0.00016278183
2243,7,7,0.999608,9,0.00033362393
2244,9,9,0.99998885,8,7.703155e-06
2245,1,1,0.99950475,8,0.00019374
2246,8,8,0.9999996,5,3.2978681e-07
2247,5,5,0.99999994,3,2.59215e-08
2248,2,2,0.99999255,3,4.2308257e-06
2249,4,4,0.99999994,2,1.9064272e-08
2250,9,9,0.9999979,4,1.1844028e-06
2251,4,4,0.9999998,5,7.9712514e-08
2252,7,7,0.9990803,3,0.00086368044
2253,2,2,0.9999996,8,2.1759548e-07
2254,2,2,0.9999922,8,6.995275e-06
2255,3,3,0.999988,5,7.3819438e-06
2256,4,4,0.99999994,6,3.5851944e-09
2257,9,9,0.99999934,8,3.625956e-07
2258,1,1,0.9615546,2,0.038188405
2259,9,9,0.99999684,4,1.4838067e-06
2260,2,2,0.9999992,8,5.385148e-07
2261,1,1,0.9999793,2,1.3554702e-05
2262,7,7,0.9904778,3,0.0079433955
2263,9,9,0.99999934,4,4.391007e-07
2264,4,4,0.9999998,2,9.237718e-08
2265,4,4,0.9999967,9,1.718277e-06
2266,1,1,0.9944664,5,0.002738097
2267,6,6,0.99999934,8,4.4837307e-07
2268,7,7,0.9999854,9,9.17558e-06
2269,2,2,0.99999803,1,1.6865689e-06
2270,7,7,0.99983215,3,0.0001639833
2271,8,8,0.9999998,2,8.038599e-08
2272,8,8,0.9999024,0,5.7663263e-05
2273,1,1,0.9999519,2,2.9487343e-05
2274,9,9,0.99992734,8,6.207961e-05
2275,7,7,0.9993089,2,0.0006010469
2276,1,1,0.99753654,9,0.0013439473
2277,1,1,0.99990934,9,3.5346307e-05
2278,7,7,0.9998879,3,6.243035e-05
2279,5,5,0.9999965,3,3.5123146e-06
2280,3,5,0.77398616,3,0.22456492
2281,3,3,0.99999994,5,2.1907296e-08
2282,5,5,0.9999998,6,1.3550041e-07
2283,1,1,0.99997264,8,1.6760536e-05
2284,3,3,0.99999696,5,2.8047905e-06
2285,7,7,0.9999948,2,4.008116e-06
2286,6,6,0.99999803,4,9.0832197e-07
2287,1,1,0.999981,8,1.3891565e-05
2288,3,3,0.9999848,5,8.27985e-06
2289,8,8,0.9992447,2,0.0007549736
2290,7,7,0.9998862,9,4.412481e-05
2291,5,5,0.9988454,3,0.0011461815
2292,9,9,0.97939956,3,0.016068785
2293,9,4,0.7331431,0,0.11263643
2294,0,0,0.9999276,5,3.8992937e-05
2295,0,0,0.9999909,6,9.099217e-06
2296,2,2,0.9999538,1,3.670039e-05
2297,8,8,0.99999946,2,4.5639877e-07
2298,8,8,0.9996229,6,0.00012899787
2299,2,2,0.9673329,8,0.032592855
2300,3,3,0.99999577,8,3.1427498e-06
2301,7,7,0.999921,3,5.1469164e-05
2302,1,1,0.99902207,7,0.00070222677
2303,3,3,0.9999992,5,6.9604243e-07
2304,0,0,0.9999464,6,4.6987374e-05
2305,3,3,0.99986196,8,0.00013805082
2306,4,4,0.9993993,8,0.00044574728
2307,4,4,0.99999195,9,6.672957e-06
2308,3,3,0.86330503,5,0.1366661
2309,8,8,0.9999899,5,7.453114e-06
2310,9,9,0.9999369,8,6.002582e-05
2311,2,2,0.9999996,7,1.9591597e-07
2312,3,3,0.9999961,5,3.0999163e-06
2313,9,9,0.9999952,4,2.4491342e-06
2314,7,7,0.95756936,2,0.032392714
2315,1,1,0.9999835,7,3.9426623e-06
2316,1,1,0.999981,7,8.669085e-06
2317,7,7,0.9997666,2,0.00017959793
2318,0,0,0.999087,6,0.00091001217
2319,4,4,0.99999815,6,1.1621916e-06
2320,9,9,0.9998505,4,7.893598e-05
2321,6,6,0.99999994,4,3.2154766e-09
2322,5,5,0.99999994,8,2.815427e-08
2323,9,9,0.9999984,8,1.4180605e-06
2324,1,1,0.9998441,7,6.2538216e-05
2325,7,7,0.99991447,2,7.2783965e-05
2326,0,0,0.9785488,8,0.017515207
2327,2,2,0.99738437,3,0.002141585
2328,0,0,0.9999966,2,2.3352368e-06
2329,0,0,0.60574794,2,0.3942455
2330,4,4,0.9999959,9,3.966683e-06
2331,6,6,0.9999998,5,1.4428566e-07
2332,7,7,0.9995648,3,0.0002012947
2333,0,0,0.99965715,9,0.00018621914
2334,7,7,0.9997041,2,0.00027659524
2335,1,1,0.99998885,9,3.1917439e-06
2336,4,4,0.99999994,8,4.6179846e-08
2337,6,6,0.99999994,0,2.5978542e-10
2338,4,4,0.9999992,9,2.5756518e-07
2339,5,5,0.99568486,8,0.0043118396
2340,4,4,0.9999983,8,1.5092064e-06
2341,9,9,0.99978423,4,0.00019991174
2342,9,9,0.9999731,4,2.0131381e-05
2343,1,1,0.94139516,7,0.055227038
2344,7,7,0.9999785,9,9.31562e-06
2345,9,9,0.99995595,8,3.932196e-05
2346,5,5,0.99999994,8,3.8127963e-09
2347,3,3,0.9999996,8,3.9054058e-07
2348,3,3,0.99999887,5,9.481667e-07
2349,8,8,0.99999994,9,9.409922e-10
2350,2,2,0.99999994,8,2.786902e-08
2351,3,3,0.9999116,2,7.43064e-05
2352,6,6,0.999999,8,4.9452336e-07
2353,2,2,0.9999998,1,6.738905e-08
2354,2,2,0.99999994,1,3.4169909e-10
2355,1,1,0.9994427,8,0.00024526066
2356,1,1,0.9999868,8,6.881567e-06
2357,1,1,0.9999977,7,1.1701161e-06
2358,1,1,0.999087,5,0.00068559806
2359,1,1,0.9999922,7,6.122698e-06
2360,6,6,0.99999934,5,6.4834626e-07
2361,9,9,0.99972343,7,0.00015172458
2362,8,8,0.9999953,2,4.6273494e-06
2363,4,4,0.9999358,7,4.0248768e-05
2364,3,3,0.99999267,5,7.257246e-06
2365,7,7,0.9999929,2,5.6465688e-06
2366,1,1,0.99954504,2,0.0001813382
2367,6,6,0.9999967,5,2.7970727e-06
2368,4,4,0.9999977,8,1.965087e-06
2369,5,5,0.92639536,3,0.06450915
2370,0,0,0.9998622,6,0.00013605763
2371,4,4,0.9941666,9,0.005553303
2372,7,7,0.9942648,9,0.0039319564
2373,4,4,0.9999953,8,4.3260457e-06
2374,2,2,0.999996,8,3.0877245e-06
2375,4,4,0.99999994,2,3.4074922e-08
2376,0,0,0.9999693,2,2.6191425e-05
2377,7,7,0.996198,3,0.0022305986
2378,0,0,0.9999792,6,2.0194286e-05
2379,1,1,0.9996747,2,0.00030153865
2380,9,0,0.56633604,9,0.4328968
2381,8,8,0.9999961,3,2.5760994e-06
2382,8,8,0.9999562,2,4.3457225e-05
2383,6,6,0.99999875,5,1.1734519e-06
2384,0,0,0.999976,8,9.417984e-06
2385,0,0,0.99997324,8,2.5545523e-05
2386,4,4,0.9996031,7,0.00038733135
2387,9,9,0.83088994,1,0.15326637
2388,6,6,0.99999875,5,1.1234508e-06
2389,8,8,0.99999994,2,2.9286644e-08
2390,2,2,0.9999997,8,1.5205559e-07
2391,2,2,0.9999997,1,1.6335461e-07
2392,3,3,0.9999992,5,5.20778e-07
2393,8,8,0.9999942,5,3.5763926e-06
2394,4,4,0.999957,9,2.427373e-05
2395,8,8,0.9999296,2,6.471916e-05
2396,2,2,0.9999853,0,1.440401e-05
2397,2,2,0.9996532,8,0.00033628498
2398,1,1,0.9930118,8,0.005715791
2399,7,7,0.99969935,2,0.00024061925
2400,5,5,0.99985695,3,0.0001421258
2401,4,4,0.9999998,8,1.08222345e-07
2402,4,4,0.99999946,9,3.5232097e-07
2403,0,0,0.99999434,6,5.547685e-06
2404,4,4,0.9999606,9,1.6995657e-05
2405,3,3,0.99998957,7,7.2829253e-06
2406,9,9,0.99088377,8,0.008362543
2407,7,7,0.99987054,3,9.8709505e-05
2408,3,3,0.99985814,5,0.00013096079
2409,1,1,0.9984818,2,0.0010695348
2410,0,0,0.99999803,8,9.623124e-07
2411,1,1,0.99999803,8,7.6575674e-07
2412,2,2,0.99998647,1,1.2928974e-05
2413,5,5,0.99999994,3,2.918521e-08
2414,9,9,0.5927524,8,0.40355718
2415,2,2,0.99998134,8,1.8424764e-05
2416,1,1,0.9997704,6,0.00018348405
2417,0,0,0.98832244,4,0.007837105
2418,1,1,0.9999984,7,1.2148786e-06
2419,8,8,0.9999998,3,1.2186892e-07
2420,9,9,0.99995106,8,4.8071877e-05
2421,1,1,0.9999382,8,2.9051222e-05
2422,6,6,0.9700905,4,0.029257284
2423,8,8,0.99999624,3,2.044762e-06
2424,3,3,0.9999971,5,2.878853e-06
2425,8,8,0.9997916,3,0.00017908162
2426,9,9,0.99166,4,0.0080933105
2427,3,3,0.99999994,8,4.802457e-08
2428,6,6,0.9999998,5,1.2877584e-07
2429,2,2,0.9999613,1,3.66271e-05
2430,8,8,0.9999998,2,4.66769e-08
2431,3,3,0.9999998,5,6.660077e-08
2432,2,2,0.99999374,1,5.132876e-06
2433,2,2,0.9990827,1,0.00071235123
2434,1,1,0.9991465,2,0.00046542616
2435,0,0,0.999996,6,3.6134977e-06
2436,4,4,0.9999948,8,2.5194563e-06
2437,2,2,0.99994224,1,5.0427385e-05
2438,9,9,0.9989977,7,0.00085602177
2439,2,2,0.9999997,8,1.7658128e-07
2440,4,4,0.99999994,8,1.3551198e-08
2441,3,3,0.99940526,2,0.00037312988
2442,7,7,0.9997381,3,0.00019570747
2443,9,9,0.99998885,4,8.537689e-06
2444,1,1,0.9998967,8,4.1152263e-05
2445,5,5,0.9999867,9,1.3171524e-05
2446,2,2,0.99999994,1,2.8763827e-08
2447,4,4,0.58978945,9,0.41006243
2448,9,9,0.9882473,8,0.01174353
2449,0,0,0.9998379,8,0.0001470781
2450,3,3,0.9988366,5,0.0011437468
2451,8,8,0.99999994,3,1.2348889e-08
2452,5,5,0.99999994,3,1.7174019e-09
2453,3,3,0.9999929,8,6.904571e-06
2454,6,6,0.58345133,5,0.41545165
2455,0,0,0.9901593,2,0.008975496
2456,9,9,0.9997926,8,0.00019190057
2457,4,4,0.9977493,8,0.0022302226
2458,6,6,0.99999994,5,3.45517e-08
2459,2,2,0.9972222,8,0.002549881
2460,5,5,0.9998627,6,0.00013049971
2461,0,0,0.99999696,8,1.9004349e-06
2462,2,2,0.804251,0,0.15480153
2463,7,7,0.99966896,2,0.00027817403
2464,4,4,0.99999624,9,3.2634873e-06
2465,6,6,0.99999994,5,4.1910393e-08
2466,6,6,0.99995166,5,4.5861612e-05
2467,8,8,0.99999994,9,3.0995921e-09
2468,6,6,0.9999998,5,7.047833e-08
2469,6,6,0.99995,0,4.6100213e-05
2470,8,8,0.99999946,2,3.3980916e-07
2471,6,6,0.9999998,5,1.5620637e-07
2472,9,9,0.9999593,8,2.4026614e-05
2473,1,1,0.9974923,8,0.0012757876
2474,7,7,0.9990434,2,0.00085123733
2475,2,2,0.99999875,8,1.1368325e-06
2476,5,5,0.9990352,8,0.000848571
2477,9,9,0.9999797,4,1.0049474e-05
2478,9,9,0.99978495,4,0.00013893285
2479,0,0,0.99985623,2,0.00012542776
2480,7,7,0.9981846,2,0.00079886906
2481,2,2,0.99999374,7,2.5350037e-06
2482,7,7,0.99743974,3,0.0017107801
2483,6,6,0.99999684,5,3.1286115e-06
2484,7,7,0.9996815,9,0.0002807111
2485,0,0,0.99999565,6,4.240715e-06
2486,6,6,0.99999994,5,3.6095387e-09
2487,5,5,0.9999941,9,5.1489196e-06
2488,2,2,0.9332591,4,0.06035166
2489,4,4,0.9999997,6,1.2742396e-07
2490,7,7,0.99941003,9,0.00057118246
2491,2,2,0.99999386,3,4.547503e-06
2492,0,0,0.9999706,2,2.4779325e-05
2493,9,9,0.99999446,5,2.6254365e-06
2494,9,9,0.9999451,8,4.3672408e-05
2495,2,2,0.99999934,8,5.4773125e-07
2496,2,2,0.99971807,8,0.00020350376
2497,9,9,0.99990565,5,6.367769e-05
2498,4,4,0.99999934,9,5.1603143e-07
2499,4,4,0.99999994,5,5.8127362e-08
2500,2,2,0.9999986,0,7.748014e-07
2501,3,3,0.99999994,5,2.1172779e-08
2502,3,3,0.99999994,8,4.879404e-09
2503,2,2,0.99999994,8,4.600277e-09
2504,1,1,0.9991075,8,0.00054466474
2505,7,7,0.99999934,2,3.3144553e-07
2506,0,0,0.9999911,6,8.558137e-06
2507,7,7,0.99972034,3,0.00026094998
2508,6,6,0.9979468,5,0.0011943949
2509,4,4,0.99993986,8,3.574676e-05
2510,1,1,0.99999815,7,7.341646e-07
2511,3,3,0.99999195,5,7.3031474e-06
2512,8,8,0.9999892,6,5.818348e-06
2513,7,7,0.9985608,2,0.0014336464
2514,4,4,0.9191814,9,0.07409036
2515,5,5,0.9999816,6,1.8236458e-05
2516,9,9,0.9995592,8,0.0004307038
2517,2,2,0.9999952,3,2.569193e-06
2518,5,5,0.99999994,9,7.3672792e-09
2519,1,1,0.99947184,8,0.00032129654
2520,8,8,0.99999994,2,2.3749005e-08
2521,7,7,0.9999109,2,5.904365e-05
2522,3,3,0.9999835,5,1.3984512e-05
2523,7,7,0.9986561,4,0.00063490216
2524,1,1,0.9999339,8,5.4161825e-05
2525,5,5,0.99996275,3,3.5737456e-05
2526,5,5,0.9997988,3,0.0001994072
2527,0,0,0.99999267,4,2.3639243e-06
2528,9,9,0.9998622,4,6.824458e-05
2529,1,1,0.9999884,8,7.5420503e-06
2530,4,4,0.99999386,6,3.822667e-06
2531,0,0,0.9999997,6,2.0624961e-07
2532,6,6,0.96216786,1,0.0190056
2533,3,3,0.9997914,5,0.00010194413
2534,3,3,0.99275565,5,0.0072435443
2535,6,6,0.99999994,0,1.1342336e-08
2536,0,0,0.9998393,2,8.777381e-05
2537,4,4,0.9999959,9,3.2120572e-06
2538,9,9,0.9999867,8,1.3249167e-05
2539,7,7,0.9999835,2,7.128585e-06
2540,5,5,0.99991304,3,8.453115e-05
2541,1,1,0.9999873,8,3.8455687e-06
2542,6,6,0.9999772,0,2.003908e-05
2543,8,8,0.99998313,3,1.39654485e-05
2544,9,9,0.99997216,4,2.2253655e-05
2545,5,5,0.9999991,3,7.644361e-07
2546,5,5,0.99999815,9,1.7169298e-06
2547,7,7,0.99750346,3,0.0012693395
2548,9,9,0.99742335,7,0.002276246
2549,3,3,0.9999992,8,6.147657e-07
2550,8,8,0.99999994,3,3.7741303e-09
2551,3,3,0.9974438,8,0.0024501057
2552,8,8,0.9999978,3,1.728589e-06
2553,1,1,0.99958974,8,0.00030157715
2554,5,5,0.9999998,3,9.590749e-08
2555,3,3,0.9999997,5,1.9360027e-07
2556,5,5,0.99997324,3,2.1283593e-05
2557,0,0,0.99999744,2,1.8693601e-06
2558,5,5,0.99999994,3,1.5049874e-08
2559,5,5,0.99999076,3,9.101689e-06
2560,3,3,0.9608583,8,0.028280718
2561,8,8,0.99999994,2,5.1411475e-10
2562,6,6,0.9999823,5,1.09497705e-05
2563,7,7,0.99968266,2,0.00019430817
2564,7,7,0.99977803,1,0.00010949909
2565,7,7,0.9999911,3,6.8577883e-06
2566,3,3,0.9999997,8,2.8127656e-07
2567,7,7,0.9986919,3,0.0008139499
2568,0,0,0.999983,6,1.5895623e-05
2569,5,5,0.9999775,3,2.0024741e-05
2570,9,9,0.9832384,8,0.016759794
2571,0,0,0.9996012,8,0.00035711078
2572,2,2,0.99999875,8,9.805381e-07
2573,5,5,0.9998176,8,0.000107060165
2574,5,5,0.999613,7,0.00025345097
2575,3,3,0.9999998,8,6.863985e-08
2576,1,1,0.9995374,7,0.0001409513
2577,7,7,0.9998059,9,0.00014896736
2578,7,7,0.5720545,2,0.42079225
2579,8,8,0.99999994,2,1.2713648e-08
2580,6,6,0.99999696,5,2.6289883e-06
2581,5,5,0.9997933,9,0.00020086678
2582,9,9,0.55746067,5,0.16053006
2583,3,3,0.9999997,8,2.759609e-07
2584,8,8,0.99999994,3,4.2782817e-09
2585,9,9,0.9999688,8,2.9967978e-05
2586,5,5,0.99999803,3,1.8647816e-06
2587,3,3,0.9999954,5,4.2538827e-06
2588,7,7,0.9999948,9,4.8242237e-06
2589,9,9,0.97122073,0,0.028645916
2590,1,1,0.9997002,7,0.00012306635
2591,7,7,0.99939597,3,0.00050455984
2592,0,0,0.9999984,2,1.5761254e-06
